date;order_id;quantity;article_id;category_id;customer_id;;;;;;;
16/01/2021;1649;18;A012;C2;CU0049;;;;;;;
16/01/2021;1649;11;A012;C2;CU0091;;;;;;;
16/01/2021;1649;22;A006;C1;CU0136;;;;;;;
16/01/2021;1649;86;A013;C1;CU0115;;;;;;;
16/01/2021;1649;58;A011;C2;CU0207;;;;;;;
16/01/2021;1650;65;A001;C2;CU0145;;;;;;;
16/01/2021;1650;57;A002;C3;CU0081;;;;;;;
16/01/2021;1650;17;A002;C3;CU0081;;;;;;;
16/01/2021;1650;75;A001;C2;CU0145;;;;;;;
17/01/2021;1651;63;A012;C1;CU0242;;;;;;;
17/01/2021;1651;26;A002;C1;CU0109;;;;;;;
17/01/2021;1651;46;A002;C1;CU0109;;;;;;;
17/01/2021;1651;40;A012;C1;CU0242;;;;;;;
17/01/2021;1652;90;A010;C1;CU0025;;;;;;;
17/01/2021;1652;7;A010;C1;CU0025;;;;;;;
17/01/2021;1653;63;A001;C2;CU0131;;;;;;;
17/01/2021;1653;90;A001;C2;CU0131;;;;;;;
17/01/2021;1654;7;A016;C1;CU0101;;;;;;;
17/01/2021;1654;33;A007;C3;CU0234;;;;;;;
17/01/2021;1654;52;A016;C1;CU0101;;;;;;;
17/01/2021;1654;22;A007;C3;CU0234;;;;;;;
17/01/2021;1655;48;A004;C1;CU0240;;;;;;;
17/01/2021;1655;13;A008;C1;CU0044;;;;;;;
17/01/2021;1655;32;A016;C3;CU0029;;;;;;;
17/01/2021;1655;62;A019;C2;CU0169;;;;;;;
17/01/2021;1655;1;A016;C3;CU0029;;;;;;;
18/01/2021;1655;88;A019;C2;CU0169;;;;;;;
18/01/2021;1655;23;A008;C1;CU0044;;;;;;;
18/01/2021;1655;26;A004;C1;CU0240;;;;;;;
18/01/2021;1656;54;A004;C2;CU0155;;;;;;;
18/01/2021;1656;11;A016;C3;CU0149;;;;;;;
18/01/2021;1656;11;A006;C2;CU0134;;;;;;;
18/01/2021;1656;9;A018;C1;CU0025;;;;;;;
18/01/2021;1656;37;A018;C1;CU0025;;;;;;;
18/01/2021;1656;93;A016;C3;CU0149;;;;;;;
18/01/2021;1656;69;A006;C2;CU0134;;;;;;;
18/01/2021;1656;98;A004;C2;CU0155;;;;;;;
19/01/2021;1657;86;A008;C2;CU0144;;;;;;;
19/01/2021;1657;47;A018;C2;CU0124;;;;;;;
19/01/2021;1657;59;A016;C3;CU0147;;;;;;;
19/01/2021;1657;7;A002;C2;CU0075;;;;;;;
19/01/2021;1657;98;A016;C3;CU0147;;;;;;;
19/01/2021;1657;1;A002;C2;CU0075;;;;;;;
19/01/2021;1657;76;A018;C2;CU0124;;;;;;;
19/01/2021;1657;56;A008;C2;CU0144;;;;;;;
20/01/2021;1658;28;A007;C2;CU0193;;;;;;;
20/01/2021;1658;3;A008;C1;CU0016;;;;;;;
20/01/2021;1658;97;A019;C3;CU0229;;;;;;;
20/01/2021;1658;26;A019;C3;CU0229;;;;;;;
20/01/2021;1658;72;A008;C1;CU0016;;;;;;;
20/01/2021;1658;92;A007;C2;CU0193;;;;;;;
20/01/2021;1659;46;A016;C2;CU0197;;;;;;;
20/01/2021;1659;2;A013;C2;CU0034;;;;;;;
20/01/2021;1659;91;A013;C2;CU0034;;;;;;;
20/01/2021;1659;9;A016;C2;CU0197;;;;;;;
20/01/2021;1660;39;A010;C1;CU0027;;;;;;;
20/01/2021;1660;30;A016;C2;CU0108;;;;;;;
20/01/2021;1660;47;A016;C2;CU0108;;;;;;;
20/01/2021;1660;79;A010;C1;CU0027;;;;;;;
20/01/2021;1661;42;A012;C3;CU0212;;;;;;;
20/01/2021;1661;47;A008;C2;CU0177;;;;;;;
20/01/2021;1661;82;A007;C1;CU0220;;;;;;;
21/01/2021;1661;68;A017;C2;CU0151;;;;;;;
21/01/2021;1661;64;A017;C2;CU0151;;;;;;;
21/01/2021;1661;66;A007;C1;CU0220;;;;;;;
21/01/2021;1661;1;A008;C2;CU0177;;;;;;;
21/01/2021;1661;44;A012;C3;CU0212;;;;;;;
21/01/2021;1662;97;A003;C1;CU0173;;;;;;;
21/01/2021;1662;9;A003;C1;CU0173;;;;;;;
21/01/2021;1663;13;A015;C3;CU0193;;;;;;;
21/01/2021;1663;53;A006;C1;CU0119;;;;;;;
22/01/2021;1663;55;A010;C1;CU0241;;;;;;;
22/01/2021;1663;54;A010;C1;CU0241;;;;;;;
22/01/2021;1663;60;A015;C3;CU0193;;;;;;;
22/01/2021;1663;5;A006;C1;CU0119;;;;;;;
22/01/2021;1664;70;A010;C1;CU0092;;;;;;;
22/01/2021;1664;93;A010;C1;CU0092;;;;;;;
22/01/2021;1665;75;A018;C1;CU0060;;;;;;;
22/01/2021;1665;34;A018;C1;CU0060;;;;;;;
23/01/2021;1666;62;A010;C1;CU0131;;;;;;;
23/01/2021;1666;41;A010;C1;CU0131;;;;;;;
23/01/2021;1667;7;A002;C2;CU0053;;;;;;;
23/01/2021;1667;60;A002;C3;CU0204;;;;;;;
23/01/2021;1667;79;A002;C3;CU0204;;;;;;;
23/01/2021;1667;39;A002;C2;CU0053;;;;;;;
23/01/2021;1668;28;A010;C1;CU0099;;;;;;;
23/01/2021;1668;44;A010;C1;CU0099;;;;;;;
23/01/2021;1669;54;A004;C2;CU0163;;;;;;;
23/01/2021;1669;5;A016;C1;CU0007;;;;;;;
23/01/2021;1669;34;A015;C2;CU0132;;;;;;;
23/01/2021;1669;56;A015;C2;CU0132;;;;;;;
23/01/2021;1669;36;A016;C1;CU0007;;;;;;;
23/01/2021;1669;23;A004;C2;CU0163;;;;;;;
23/01/2021;1670;63;A010;C1;CU0094;;;;;;;
24/01/2021;1670;12;A010;C1;CU0094;;;;;;;
24/01/2021;1671;79;A006;C3;CU0020;;;;;;;
24/01/2021;1671;98;A019;C2;CU0023;;;;;;;
24/01/2021;1671;95;A017;C1;CU0166;;;;;;;
25/01/2021;1671;88;A017;C1;CU0166;;;;;;;
25/01/2021;1671;53;A019;C2;CU0023;;;;;;;
25/01/2021;1671;40;A006;C3;CU0020;;;;;;;
25/01/2021;1672;44;A009;C1;CU0080;;;;;;;
25/01/2021;1672;93;A005;C3;CU0054;;;;;;;
25/01/2021;1672;45;A005;C3;CU0054;;;;;;;
25/01/2021;1672;76;A009;C1;CU0080;;;;;;;
25/01/2021;1673;94;A004;C3;CU0099;;;;;;;
25/01/2021;1673;21;A006;C2;CU0065;;;;;;;
25/01/2021;1673;12;A006;C2;CU0065;;;;;;;
25/01/2021;1673;83;A004;C3;CU0099;;;;;;;
25/01/2021;1674;48;A005;C1;CU0130;;;;;;;
25/01/2021;1674;94;A001;C3;CU0028;;;;;;;
25/01/2021;1674;80;A015;C1;CU0134;;;;;;;
25/01/2021;1674;58;A005;C1;CU0130;;;;;;;
25/01/2021;1674;9;A015;C1;CU0134;;;;;;;
25/01/2021;1674;82;A001;C3;CU0028;;;;;;;
25/01/2021;1675;13;A004;C3;CU0055;;;;;;;
25/01/2021;1675;30;A019;C2;CU0245;;;;;;;
25/01/2021;1675;48;A019;C2;CU0245;;;;;;;
25/01/2021;1675;77;A004;C3;CU0055;;;;;;;
26/01/2021;1676;46;A013;C1;CU0099;;;;;;;
26/01/2021;1676;100;A004;C3;CU0052;;;;;;;
26/01/2021;1676;49;A004;C3;CU0052;;;;;;;
26/01/2021;1676;78;A013;C1;CU0099;;;;;;;
26/01/2021;1677;29;A017;C2;CU0066;;;;;;;
26/01/2021;1677;85;A004;C2;CU0189;;;;;;;
26/01/2021;1677;5;A004;C2;CU0189;;;;;;;
26/01/2021;1677;63;A017;C2;CU0066;;;;;;;
26/01/2021;1678;13;A016;C1;CU0223;;;;;;;
26/01/2021;1678;93;A016;C1;CU0223;;;;;;;
27/01/2021;1679;86;A007;C2;CU0212;;;;;;;
27/01/2021;1679;34;A002;C1;CU0181;;;;;;;
27/01/2021;1679;49;A006;C2;CU0203;;;;;;;
27/01/2021;1679;32;A006;C2;CU0203;;;;;;;
27/01/2021;1679;73;A002;C1;CU0181;;;;;;;
27/01/2021;1679;100;A007;C2;CU0212;;;;;;;
27/01/2021;1680;11;A016;C3;CU0168;;;;;;;
28/01/2021;1680;97;A001;C1;CU0235;;;;;;;
28/01/2021;1680;14;A001;C2;CU0097;;;;;;;
28/01/2021;1680;52;A001;C2;CU0097;;;;;;;
28/01/2021;1680;87;A001;C1;CU0235;;;;;;;
28/01/2021;1680;3;A016;C3;CU0168;;;;;;;
28/01/2021;1681;32;A003;C3;CU0203;;;;;;;
28/01/2021;1681;54;A009;C2;CU0191;;;;;;;
29/01/2021;1681;23;A009;C2;CU0191;;;;;;;
29/01/2021;1681;97;A003;C3;CU0203;;;;;;;
29/01/2021;1682;17;A017;C2;CU0165;;;;;;;
29/01/2021;1682;33;A018;C2;CU0091;;;;;;;
29/01/2021;1682;73;A018;C2;CU0091;;;;;;;
29/01/2021;1682;71;A017;C2;CU0165;;;;;;;
29/01/2021;1683;3;A012;C3;CU0217;;;;;;;
29/01/2021;1683;25;A002;C1;CU0128;;;;;;;
29/01/2021;1683;90;A002;C1;CU0002;;;;;;;
29/01/2021;1683;26;A002;C1;CU0002;;;;;;;
30/01/2021;1683;60;A002;C1;CU0128;;;;;;;
30/01/2021;1683;28;A012;C3;CU0217;;;;;;;
30/01/2021;1684;71;A010;C1;CU0119;;;;;;;
30/01/2021;1684;24;A015;C1;CU0060;;;;;;;
30/01/2021;1684;92;A018;C1;CU0086;;;;;;;
30/01/2021;1684;26;A018;C1;CU0086;;;;;;;
30/01/2021;1684;25;A015;C1;CU0060;;;;;;;
30/01/2021;1684;91;A010;C1;CU0119;;;;;;;
30/01/2021;1685;34;A003;C3;CU0201;;;;;;;
30/01/2021;1685;89;A013;C3;CU0104;;;;;;;
30/01/2021;1685;80;A006;C3;CU0099;;;;;;;
30/01/2021;1685;64;A011;C1;CU0045;;;;;;;
31/01/2021;1685;1;A011;C1;CU0045;;;;;;;
31/01/2021;1685;45;A006;C3;CU0099;;;;;;;
31/01/2021;1685;80;A013;C3;CU0104;;;;;;;
31/01/2021;1685;8;A003;C3;CU0201;;;;;;;
31/01/2021;1686;12;A009;C3;CU0025;;;;;;;
31/01/2021;1686;56;A009;C3;CU0025;;;;;;;
31/01/2021;1687;12;A002;C3;CU0156;;;;;;;
31/01/2021;1687;45;A006;C2;CU0011;;;;;;;
31/01/2021;1687;74;A006;C2;CU0011;;;;;;;
31/01/2021;1687;99;A002;C3;CU0156;;;;;;;
01/02/2021;1688;94;A012;C3;CU0016;;;;;;;
01/02/2021;1688;20;A016;C1;CU0010;;;;;;;
01/02/2021;1688;100;A016;C2;CU0233;;;;;;;
01/02/2021;1688;83;A016;C2;CU0233;;;;;;;
01/02/2021;1688;68;A016;C1;CU0010;;;;;;;
01/02/2021;1688;65;A012;C3;CU0016;;;;;;;
01/02/2021;1689;78;A009;C2;CU0055;;;;;;;
01/02/2021;1689;42;A018;C1;CU0195;;;;;;;
01/02/2021;1689;17;A015;C2;CU0052;;;;;;;
01/02/2021;1689;63;A004;C3;CU0130;;;;;;;
01/02/2021;1689;88;A015;C2;CU0052;;;;;;;
01/02/2021;1689;2;A004;C3;CU0130;;;;;;;
01/02/2021;1689;40;A018;C1;CU0195;;;;;;;
01/02/2021;1689;34;A009;C2;CU0055;;;;;;;
01/02/2021;1690;40;A014;C2;CU0195;;;;;;;
02/02/2021;1690;88;A016;C3;CU0026;;;;;;;
03/02/2021;1690;10;A011;C3;CU0092;;;;;;;
03/02/2021;1690;92;A011;C3;CU0092;;;;;;;
03/02/2021;1690;41;A016;C3;CU0026;;;;;;;
03/02/2021;1690;80;A014;C2;CU0195;;;;;;;
03/02/2021;1691;2;A006;C1;CU0122;;;;;;;
03/02/2021;1691;17;A006;C1;CU0122;;;;;;;
03/02/2021;1692;76;A008;C2;CU0079;;;;;;;
03/02/2021;1692;68;A018;C2;CU0114;;;;;;;
03/02/2021;1692;39;A002;C2;CU0057;;;;;;;
03/02/2021;1692;4;A018;C2;CU0114;;;;;;;
03/02/2021;1692;84;A002;C2;CU0057;;;;;;;
03/02/2021;1692;97;A008;C2;CU0079;;;;;;;
03/02/2021;1693;1;A008;C2;CU0050;;;;;;;
03/02/2021;1693;20;A008;C2;CU0050;;;;;;;
03/02/2021;1694;2;A002;C1;CU0016;;;;;;;
03/02/2021;1694;6;A009;C2;CU0035;;;;;;;
03/02/2021;1694;22;A009;C2;CU0035;;;;;;;
03/02/2021;1694;98;A002;C1;CU0016;;;;;;;
03/02/2021;1695;63;A005;C2;CU0027;;;;;;;
04/02/2021;1695;75;A005;C2;CU0027;;;;;;;
04/02/2021;1696;31;A017;C3;CU0007;;;;;;;
04/02/2021;1696;48;A005;C1;CU0130;;;;;;;
04/02/2021;1696;98;A005;C1;CU0130;;;;;;;
04/02/2021;1696;20;A017;C3;CU0007;;;;;;;
04/02/2021;1697;4;A017;C3;CU0071;;;;;;;
04/02/2021;1697;59;A004;C2;CU0168;;;;;;;
04/02/2021;1697;94;A004;C2;CU0168;;;;;;;
05/02/2021;1697;27;A017;C3;CU0071;;;;;;;
05/02/2021;1698;59;A015;C3;CU0188;;;;;;;
05/02/2021;1698;70;A009;C3;CU0071;;;;;;;
05/02/2021;1698;76;A009;C3;CU0071;;;;;;;
05/02/2021;1698;62;A015;C3;CU0188;;;;;;;
05/02/2021;1699;65;A016;C3;CU0088;;;;;;;
05/02/2021;1699;82;A016;C3;CU0088;;;;;;;
05/02/2021;1700;25;A001;C2;CU0181;;;;;;;
05/02/2021;1700;99;A018;C3;CU0084;;;;;;;
05/02/2021;1700;43;A018;C3;CU0123;;;;;;;
05/02/2021;1700;73;A018;C3;CU0123;;;;;;;
05/02/2021;1700;54;A018;C3;CU0084;;;;;;;
05/02/2021;1700;43;A001;C2;CU0181;;;;;;;
05/02/2021;1701;80;A014;C3;CU0243;;;;;;;
05/02/2021;1701;43;A018;C1;CU0138;;;;;;;
05/02/2021;1701;85;A005;C1;CU0052;;;;;;;
05/02/2021;1701;26;A003;C1;CU0172;;;;;;;
05/02/2021;1701;52;A005;C1;CU0052;;;;;;;
05/02/2021;1701;78;A003;C1;CU0172;;;;;;;
06/02/2021;1701;69;A018;C1;CU0138;;;;;;;
06/02/2021;1701;34;A014;C3;CU0243;;;;;;;
06/02/2021;1702;95;A017;C1;CU0119;;;;;;;
06/02/2021;1702;94;A017;C1;CU0119;;;;;;;
06/02/2021;1703;86;A002;C2;CU0080;;;;;;;
07/02/2021;1703;46;A007;C3;CU0075;;;;;;;
07/02/2021;1703;88;A013;C2;CU0198;;;;;;;
07/02/2021;1703;50;A013;C2;CU0198;;;;;;;
07/02/2021;1703;50;A007;C3;CU0075;;;;;;;
08/02/2021;1703;16;A002;C2;CU0080;;;;;;;
08/02/2021;1704;81;A018;C2;CU0079;;;;;;;
08/02/2021;1704;53;A018;C2;CU0229;;;;;;;
08/02/2021;1704;96;A018;C2;CU0229;;;;;;;
08/02/2021;1704;6;A018;C2;CU0079;;;;;;;
08/02/2021;1705;51;A003;C3;CU0063;;;;;;;
09/02/2021;1705;41;A014;C2;CU0105;;;;;;;
10/02/2021;1705;47;A014;C2;CU0105;;;;;;;
10/02/2021;1705;34;A003;C3;CU0063;;;;;;;
10/02/2021;1706;81;A002;C1;CU0045;;;;;;;
10/02/2021;1706;85;A015;C3;CU0074;;;;;;;
10/02/2021;1706;15;A015;C3;CU0074;;;;;;;
10/02/2021;1706;80;A002;C1;CU0045;;;;;;;
10/02/2021;1707;26;A014;C1;CU0234;;;;;;;
10/02/2021;1707;30;A005;C2;CU0236;;;;;;;
10/02/2021;1707;91;A006;C3;CU0193;;;;;;;
10/02/2021;1707;72;A006;C3;CU0193;;;;;;;
10/02/2021;1707;78;A005;C2;CU0236;;;;;;;
10/02/2021;1707;27;A014;C1;CU0234;;;;;;;
10/02/2021;1708;6;A019;C3;CU0245;;;;;;;
10/02/2021;1708;87;A005;C3;CU0147;;;;;;;
10/02/2021;1708;57;A006;C2;CU0018;;;;;;;
10/02/2021;1708;59;A017;C2;CU0156;;;;;;;
10/02/2021;1708;25;A005;C3;CU0147;;;;;;;
10/02/2021;1708;45;A006;C2;CU0018;;;;;;;
10/02/2021;1708;11;A017;C2;CU0156;;;;;;;
10/02/2021;1708;88;A019;C3;CU0245;;;;;;;
11/02/2021;1709;78;A003;C2;CU0241;;;;;;;
11/02/2021;1709;53;A019;C3;CU0216;;;;;;;
11/02/2021;1709;49;A016;C1;CU0116;;;;;;;
11/02/2021;1709;72;A002;C3;CU0080;;;;;;;
11/02/2021;1709;34;A016;C1;CU0116;;;;;;;
11/02/2021;1709;2;A002;C3;CU0080;;;;;;;
11/02/2021;1709;61;A019;C3;CU0216;;;;;;;
11/02/2021;1709;16;A003;C2;CU0241;;;;;;;
11/02/2021;1710;12;A006;C3;CU0212;;;;;;;
11/02/2021;1710;77;A009;C1;CU0247;;;;;;;
11/02/2021;1710;11;A008;C1;CU0048;;;;;;;
11/02/2021;1710;14;A008;C1;CU0048;;;;;;;
11/02/2021;1710;51;A009;C1;CU0247;;;;;;;
11/02/2021;1710;54;A006;C3;CU0212;;;;;;;
12/02/2021;1711;57;A014;C3;CU0218;;;;;;;
12/02/2021;1711;42;A001;C1;CU0030;;;;;;;
12/02/2021;1711;75;A001;C1;CU0030;;;;;;;
12/02/2021;1711;97;A014;C3;CU0218;;;;;;;
12/02/2021;1712;28;A016;C3;CU0039;;;;;;;
12/02/2021;1712;45;A018;C3;CU0222;;;;;;;
12/02/2021;1712;49;A011;C3;CU0058;;;;;;;
12/02/2021;1712;92;A011;C3;CU0058;;;;;;;
12/02/2021;1712;77;A018;C3;CU0222;;;;;;;
12/02/2021;1712;17;A016;C3;CU0039;;;;;;;
12/02/2021;1713;81;A011;C1;CU0230;;;;;;;
13/02/2021;1713;41;A003;C2;CU0102;;;;;;;
13/02/2021;1713;39;A006;C2;CU0238;;;;;;;
13/02/2021;1713;70;A006;C2;CU0238;;;;;;;
13/02/2021;1713;7;A003;C2;CU0102;;;;;;;
13/02/2021;1713;52;A011;C1;CU0230;;;;;;;
13/02/2021;1714;54;A003;C2;CU0193;;;;;;;
13/02/2021;1714;8;A004;C3;CU0004;;;;;;;
13/02/2021;1714;68;A008;C1;CU0037;;;;;;;
13/02/2021;1714;39;A008;C1;CU0037;;;;;;;
13/02/2021;1714;30;A004;C3;CU0004;;;;;;;
13/02/2021;1714;95;A003;C2;CU0193;;;;;;;
13/02/2021;1715;35;A010;C1;CU0090;;;;;;;
13/02/2021;1715;42;A008;C3;CU0211;;;;;;;
13/02/2021;1715;4;A008;C3;CU0211;;;;;;;
13/02/2021;1715;29;A010;C1;CU0090;;;;;;;
14/02/2021;1716;21;A007;C2;CU0083;;;;;;;
14/02/2021;1716;16;A007;C2;CU0083;;;;;;;
14/02/2021;1717;5;A011;C2;CU0049;;;;;;;
14/02/2021;1717;58;A010;C1;CU0124;;;;;;;
14/02/2021;1717;96;A005;C3;CU0021;;;;;;;
15/02/2021;1717;38;A013;C3;CU0027;;;;;;;
15/02/2021;1717;37;A018;C1;CU0086;;;;;;;
15/02/2021;1717;14;A013;C3;CU0027;;;;;;;
15/02/2021;1717;52;A018;C1;CU0086;;;;;;;
15/02/2021;1717;84;A010;C1;CU0124;;;;;;;
15/02/2021;1717;63;A005;C3;CU0021;;;;;;;
15/02/2021;1717;4;A011;C2;CU0049;;;;;;;
15/02/2021;1718;40;A006;C3;CU0207;;;;;;;
15/02/2021;1718;18;A006;C3;CU0207;;;;;;;
15/02/2021;1719;18;A006;C1;CU0184;;;;;;;
15/02/2021;1719;62;A001;C2;CU0174;;;;;;;
15/02/2021;1719;12;A001;C2;CU0174;;;;;;;
15/02/2021;1719;27;A006;C1;CU0184;;;;;;;
15/02/2021;1720;11;A001;C2;CU0188;;;;;;;
15/02/2021;1720;83;A001;C2;CU0188;;;;;;;
16/02/2021;1721;61;A005;C1;CU0054;;;;;;;
16/02/2021;1721;84;A006;C2;CU0061;;;;;;;
16/02/2021;1721;95;A016;C2;CU0098;;;;;;;
16/02/2021;1721;2;A016;C2;CU0098;;;;;;;
16/02/2021;1721;13;A006;C2;CU0061;;;;;;;
16/02/2021;1721;19;A005;C1;CU0054;;;;;;;
16/02/2021;1722;91;A014;C3;CU0058;;;;;;;
16/02/2021;1722;9;A001;C3;CU0114;;;;;;;
16/02/2021;1722;33;A012;C1;CU0213;;;;;;;
17/02/2021;1722;92;A012;C1;CU0213;;;;;;;
17/02/2021;1722;93;A001;C3;CU0114;;;;;;;
17/02/2021;1722;73;A014;C3;CU0058;;;;;;;
17/02/2021;1723;61;A003;C3;CU0084;;;;;;;
17/02/2021;1723;43;A007;C2;CU0122;;;;;;;
17/02/2021;1723;92;A007;C2;CU0122;;;;;;;
17/02/2021;1723;5;A003;C3;CU0084;;;;;;;
17/02/2021;1724;79;A014;C2;CU0046;;;;;;;
17/02/2021;1724;3;A015;C2;CU0186;;;;;;;
17/02/2021;1724;77;A008;C3;CU0040;;;;;;;
17/02/2021;1724;7;A008;C3;CU0040;;;;;;;
17/02/2021;1724;43;A015;C2;CU0186;;;;;;;
17/02/2021;1724;87;A014;C2;CU0046;;;;;;;
17/02/2021;1725;80;A005;C2;CU0016;;;;;;;
17/02/2021;1725;15;A014;C3;CU0099;;;;;;;
17/02/2021;1725;87;A014;C3;CU0099;;;;;;;
17/02/2021;1725;6;A005;C2;CU0016;;;;;;;
17/02/2021;1726;84;A010;C1;CU0026;;;;;;;
17/02/2021;1726;58;A018;C3;CU0242;;;;;;;
17/02/2021;1726;24;A018;C3;CU0242;;;;;;;
17/02/2021;1726;35;A010;C1;CU0026;;;;;;;
17/02/2021;1727;66;A008;C2;CU0095;;;;;;;
18/02/2021;1727;59;A008;C2;CU0095;;;;;;;
18/02/2021;1728;86;A015;C3;CU0222;;;;;;;
19/02/2021;1728;84;A001;C1;CU0106;;;;;;;
19/02/2021;1728;20;A003;C2;CU0171;;;;;;;
19/02/2021;1728;26;A003;C2;CU0171;;;;;;;
19/02/2021;1728;30;A001;C1;CU0106;;;;;;;
19/02/2021;1728;87;A015;C3;CU0222;;;;;;;
19/02/2021;1729;6;A016;C3;CU0064;;;;;;;
19/02/2021;1729;69;A016;C3;CU0064;;;;;;;
19/02/2021;1730;17;A019;C3;CU0069;;;;;;;
19/02/2021;1730;29;A006;C1;CU0078;;;;;;;
19/02/2021;1730;51;A006;C1;CU0078;;;;;;;
19/02/2021;1730;59;A019;C3;CU0069;;;;;;;
19/02/2021;1731;40;A014;C1;CU0084;;;;;;;
19/02/2021;1731;72;A001;C3;CU0068;;;;;;;
19/02/2021;1731;76;A011;C1;CU0135;;;;;;;
19/02/2021;1731;35;A011;C1;CU0135;;;;;;;
19/02/2021;1731;90;A001;C3;CU0068;;;;;;;
19/02/2021;1731;24;A014;C1;CU0084;;;;;;;
19/02/2021;1732;32;A015;C3;CU0020;;;;;;;
19/02/2021;1732;30;A012;C3;CU0055;;;;;;;
19/02/2021;1732;2;A017;C3;CU0126;;;;;;;
20/02/2021;1732;35;A017;C3;CU0126;;;;;;;
20/02/2021;1732;99;A012;C3;CU0055;;;;;;;
20/02/2021;1732;27;A015;C3;CU0020;;;;;;;
20/02/2021;1733;13;A012;C3;CU0039;;;;;;;
20/02/2021;1733;40;A018;C3;CU0095;;;;;;;
20/02/2021;1733;68;A013;C3;CU0132;;;;;;;
21/02/2021;1733;37;A013;C3;CU0132;;;;;;;
21/02/2021;1733;43;A012;C3;CU0039;;;;;;;
21/02/2021;1733;17;A018;C3;CU0095;;;;;;;
21/02/2021;1734;88;A014;C3;CU0162;;;;;;;
21/02/2021;1734;100;A014;C3;CU0162;;;;;;;
21/02/2021;1735;2;A008;C3;CU0024;;;;;;;
21/02/2021;1735;29;A015;C2;CU0209;;;;;;;
21/02/2021;1735;85;A015;C2;CU0209;;;;;;;
21/02/2021;1735;60;A008;C3;CU0024;;;;;;;
22/02/2021;1736;59;A004;C3;CU0009;;;;;;;
22/02/2021;1736;55;A004;C3;CU0009;;;;;;;
22/02/2021;1737;53;A007;C3;CU0033;;;;;;;
22/02/2021;1737;79;A018;C3;CU0191;;;;;;;
22/02/2021;1737;43;A018;C2;CU0113;;;;;;;
22/02/2021;1737;100;A015;C3;CU0157;;;;;;;
22/02/2021;1737;66;A015;C3;CU0157;;;;;;;
22/02/2021;1737;65;A018;C3;CU0191;;;;;;;
22/02/2021;1737;80;A018;C2;CU0113;;;;;;;
22/02/2021;1737;72;A007;C3;CU0033;;;;;;;
22/02/2021;1738;79;A015;C1;CU0128;;;;;;;
22/02/2021;1738;88;A007;C1;CU0012;;;;;;;
22/02/2021;1738;53;A010;C1;CU0140;;;;;;;
22/02/2021;1738;15;A015;C2;CU0141;;;;;;;
22/02/2021;1738;74;A015;C2;CU0141;;;;;;;
23/02/2021;1738;67;A007;C1;CU0012;;;;;;;
23/02/2021;1738;52;A010;C1;CU0140;;;;;;;
23/02/2021;1738;37;A015;C1;CU0128;;;;;;;
23/02/2021;1739;64;A018;C2;CU0149;;;;;;;
23/02/2021;1739;72;A008;C3;CU0228;;;;;;;
23/02/2021;1739;50;A008;C3;CU0228;;;;;;;
23/02/2021;1739;49;A018;C2;CU0149;;;;;;;
23/02/2021;1740;69;A013;C2;CU0053;;;;;;;
23/02/2021;1740;71;A013;C2;CU0053;;;;;;;
23/02/2021;1741;3;A012;C3;CU0047;;;;;;;
23/02/2021;1741;10;A017;C1;CU0013;;;;;;;
23/02/2021;1741;86;A017;C1;CU0013;;;;;;;
24/02/2021;1741;20;A012;C3;CU0047;;;;;;;
24/02/2021;1742;45;A009;C2;CU0210;;;;;;;
24/02/2021;1742;74;A017;C1;CU0187;;;;;;;
24/02/2021;1742;87;A017;C1;CU0187;;;;;;;
24/02/2021;1742;44;A009;C2;CU0210;;;;;;;
24/02/2021;1743;48;A004;C2;CU0180;;;;;;;
24/02/2021;1743;12;A005;C2;CU0051;;;;;;;
24/02/2021;1743;37;A005;C2;CU0051;;;;;;;
24/02/2021;1743;92;A004;C2;CU0180;;;;;;;
24/02/2021;1744;8;A019;C1;CU0058;;;;;;;
24/02/2021;1744;98;A006;C2;CU0045;;;;;;;
24/02/2021;1744;55;A008;C3;CU0161;;;;;;;
24/02/2021;1744;14;A008;C3;CU0161;;;;;;;
24/02/2021;1744;79;A006;C2;CU0045;;;;;;;
24/02/2021;1744;64;A019;C1;CU0058;;;;;;;
25/02/2021;1745;39;A001;C3;CU0170;;;;;;;
25/02/2021;1745;4;A001;C3;CU0170;;;;;;;
25/02/2021;1746;74;A004;C1;CU0139;;;;;;;
25/02/2021;1746;41;A008;C1;CU0202;;;;;;;
25/02/2021;1746;31;A008;C1;CU0202;;;;;;;
25/02/2021;1746;86;A004;C1;CU0139;;;;;;;
25/02/2021;1747;41;A010;C1;CU0007;;;;;;;
25/02/2021;1747;7;A004;C1;CU0201;;;;;;;
25/02/2021;1747;23;A004;C1;CU0201;;;;;;;
25/02/2021;1747;36;A010;C1;CU0007;;;;;;;
25/02/2021;1748;83;A017;C1;CU0194;;;;;;;
25/02/2021;1748;42;A017;C1;CU0194;;;;;;;
25/02/2021;1749;15;A001;C3;CU0194;;;;;;;
26/02/2021;1749;8;A017;C2;CU0162;;;;;;;
26/02/2021;1749;67;A014;C1;CU0043;;;;;;;
26/02/2021;1749;96;A003;C2;CU0077;;;;;;;
26/02/2021;1749;57;A016;C1;CU0133;;;;;;;
26/02/2021;1749;51;A003;C2;CU0077;;;;;;;
26/02/2021;1749;88;A016;C1;CU0133;;;;;;;
26/02/2021;1749;25;A017;C2;CU0162;;;;;;;
26/02/2021;1749;73;A014;C1;CU0043;;;;;;;
26/02/2021;1749;52;A001;C3;CU0194;;;;;;;
